policy_id,segment_id,first_party_collection_use,third_party_sharing_collection,user_choice_control,user_access_edit_deletion,data_retention,data_security,policy_change,do_not_track,international_specific_audiences,other
898,7,yes,no,yes,no,no,no,no,no,no,no
135,17,no,yes,no,no,no,no,no,no,no,no
1300,77,no,no,yes,no,no,no,no,no,no,yes
32,6,yes,no,no,no,no,no,no,no,no,no
1582,13,yes,no,yes,yes,no,no,no,no,no,yes
359,32,yes,no,no,no,no,yes,no,no,no,no
348,8,no,no,no,no,no,no,no,no,no,yes
1050,39,yes,no,no,no,no,no,no,no,no,no
207,15,no,yes,no,no,no,no,no,no,no,no
453,97,yes,no,no,no,no,no,no,no,no,no
1510,16,yes,yes,yes,no,no,no,no,no,no,no
1106,29,no,yes,no,no,no,no,no,no,no,yes
517,4,yes,no,yes,no,no,no,no,no,no,no
82,9,yes,no,no,no,no,no,no,no,no,no
93,26,yes,no,no,no,no,no,no,no,no,no
1164,8,yes,yes,yes,yes,no,no,no,no,no,yes
627,20,no,no,no,no,no,yes,no,no,no,no
1498,23,yes,no,yes,no,no,no,no,no,no,yes
1083,20,yes,yes,yes,no,no,no,no,no,no,yes
1468,48,no,no,yes,yes,no,no,no,no,no,yes
891,41,no,no,no,no,no,no,yes,no,no,yes
1468,41,yes,yes,yes,no,no,no,no,no,no,yes
1713,51,yes,no,yes,no,no,no,no,no,no,no
144,20,yes,no,no,no,no,no,no,no,no,yes
517,3,no,no,no,no,no,no,no,no,no,yes
1050,63,no,no,no,no,no,yes,no,no,no,no
1510,25,yes,no,yes,yes,no,no,no,no,no,no
1050,38,no,yes,yes,no,no,no,no,no,no,yes
207,7,yes,no,yes,no,no,no,no,no,no,no
1259,5,yes,no,no,no,no,no,no,no,no,yes
200,29,no,yes,yes,no,no,no,no,no,no,no
559,22,no,no,no,no,no,no,no,no,no,no
744,8,no,no,no,no,no,no,no,no,yes,no
640,18,yes,yes,no,no,no,no,no,no,no,no
32,22,no,yes,yes,no,no,no,yes,no,no,no
1703,4,yes,no,yes,yes,no,no,no,no,no,no
93,12,yes,no,no,no,no,no,no,no,no,no
1259,44,no,no,yes,no,no,no,no,no,no,yes
1050,68,no,no,no,no,no,no,yes,no,no,no
133,41,no,no,no,no,no,no,no,no,no,yes
26,54,yes,no,no,no,no,no,no,no,no,no
1713,58,no,yes,yes,no,no,no,no,no,no,no
1261,10,yes,yes,yes,no,no,no,no,no,no,no
1300,42,yes,no,yes,no,no,no,no,no,no,yes
70,15,yes,no,no,no,no,no,no,no,yes,no
517,7,yes,no,yes,no,no,no,no,no,no,yes
320,1,no,no,no,no,no,no,no,no,yes,yes
105,30,no,no,no,no,no,no,no,no,no,no
1498,14,yes,yes,yes,no,no,no,no,no,no,no
586,6,yes,yes,no,no,no,no,no,no,no,no
1083,4,yes,no,no,no,no,no,no,no,no,no
105,9,yes,yes,yes,no,no,no,no,no,no,no
93,37,no,no,no,no,no,no,yes,no,no,yes
1089,19,yes,yes,no,no,no,no,no,no,no,no
394,33,no,yes,yes,no,no,no,no,no,no,yes
1468,53,no,no,no,no,no,no,no,no,no,yes
1300,52,no,yes,no,no,no,no,no,no,no,yes
1708,22,yes,yes,no,no,no,no,no,no,no,no
82,38,yes,yes,no,no,no,no,no,no,no,no
33,40,yes,yes,yes,no,no,no,no,no,no,yes
33,56,yes,no,no,no,no,no,no,no,no,no
58,14,no,no,no,no,no,no,no,yes,no,no
940,0,no,no,no,no,no,no,no,no,no,yes
1034,31,no,yes,yes,no,no,no,no,no,no,yes
862,17,no,no,no,no,no,no,no,no,no,no
1498,20,no,yes,no,no,no,no,no,no,no,no
940,41,no,no,no,no,no,no,no,no,no,yes
640,32,yes,no,no,no,no,yes,no,no,no,yes
1713,67,no,no,no,no,no,no,no,no,no,yes
20,22,yes,no,yes,no,no,no,no,no,no,no
1259,18,yes,yes,yes,no,no,no,no,no,no,no
640,4,yes,no,yes,no,no,no,no,no,no,no
940,14,yes,no,no,no,no,no,no,no,no,no
175,15,yes,yes,no,no,no,no,no,no,no,no
962,58,no,yes,no,no,no,no,no,no,no,yes
200,16,no,yes,no,no,no,no,no,no,no,yes
1713,35,no,yes,no,no,no,no,no,no,no,no
82,40,no,yes,yes,no,no,no,no,no,no,no
26,62,no,no,no,no,no,no,no,no,no,yes
1470,8,no,yes,no,no,no,no,no,no,no,no
1306,22,yes,no,no,no,no,yes,no,no,yes,yes
33,60,no,no,no,no,no,no,no,no,no,yes
1360,11,no,no,no,no,no,yes,no,no,no,no
744,16,no,no,no,no,no,no,no,no,no,no
26,61,no,no,no,no,no,yes,no,no,no,no
1683,25,yes,yes,no,no,no,no,no,yes,no,yes
348,26,no,yes,no,no,no,no,no,no,no,yes
541,5,yes,no,yes,no,no,no,no,no,no,no
744,23,yes,no,no,no,no,yes,no,no,yes,yes
20,7,yes,no,no,no,no,no,no,no,no,no
32,24,no,no,no,no,no,yes,no,no,no,no
1636,17,yes,no,no,no,no,no,no,no,yes,no
1713,83,no,no,no,no,no,no,no,no,no,yes
1468,23,yes,no,yes,yes,no,no,no,no,no,no
1050,13,yes,yes,no,no,no,no,no,no,no,yes
1673,30,yes,yes,no,no,no,no,no,no,no,no
93,15,no,no,yes,no,no,no,no,no,no,no
652,12,no,yes,yes,no,no,no,no,no,no,yes
1713,26,no,no,no,no,no,no,no,no,no,yes
1300,3,no,no,no,no,no,no,no,no,no,yes
202,20,no,no,no,no,no,yes,yes,no,no,yes
652,40,no,yes,no,no,no,no,yes,no,no,yes
1673,25,yes,yes,no,no,no,no,no,no,no,no
1510,33,no,no,no,no,no,no,no,no,yes,no
1224,10,yes,no,no,no,no,no,no,no,no,no
303,46,yes,no,yes,no,no,no,no,no,no,no
1636,10,yes,yes,yes,no,no,no,no,no,no,no
652,42,no,no,no,no,no,no,yes,no,no,no
26,42,yes,no,no,no,no,no,no,no,no,yes
1673,24,yes,no,yes,no,no,no,no,no,no,no
1164,27,no,no,no,no,no,no,no,no,yes,yes
640,23,no,yes,yes,no,no,no,no,no,no,yes
1089,12,yes,no,yes,no,no,no,no,no,no,no
1050,49,yes,no,yes,yes,no,no,no,no,no,no
1498,6,yes,no,no,no,no,no,no,no,no,no
523,17,yes,no,no,no,no,no,no,no,no,no
891,8,yes,no,no,no,no,no,no,no,no,no
1610,1,yes,no,no,no,no,yes,no,no,no,yes
591,6,yes,no,no,no,no,no,no,no,no,no
1468,47,no,no,yes,no,no,no,no,no,no,no
20,35,yes,no,yes,yes,no,no,no,no,no,yes
58,43,no,no,no,no,no,yes,no,no,no,no
70,13,yes,no,no,yes,yes,yes,yes,no,yes,yes
1419,1,no,no,no,no,no,no,no,no,no,yes
1468,10,yes,yes,no,no,no,no,no,no,no,no
1636,39,yes,yes,no,no,no,no,no,no,no,no
1673,12,yes,no,no,no,no,no,no,no,no,no
26,1,no,no,no,no,no,no,no,no,no,yes
98,31,yes,no,no,no,no,no,no,no,no,no
1106,34,no,no,no,no,no,no,yes,no,no,yes
144,21,no,no,no,no,no,yes,no,no,no,no
33,13,yes,yes,yes,no,no,no,no,no,no,no
641,2,no,no,no,no,no,no,yes,no,no,yes
1610,27,no,yes,no,yes,no,no,no,no,yes,yes
1419,28,no,no,no,no,no,no,no,no,no,yes
59,4,no,no,no,yes,no,no,no,no,no,no
320,38,no,no,yes,yes,yes,no,no,no,no,yes
348,49,no,no,no,no,no,yes,no,no,no,yes
200,28,no,no,yes,no,no,no,no,no,no,no
940,45,no,no,no,no,no,no,no,no,no,no
676,4,no,yes,no,no,no,no,no,no,no,yes
21,4,yes,no,no,no,no,no,no,no,no,no
686,12,yes,yes,no,no,no,no,no,no,no,no
1264,4,yes,yes,yes,yes,no,no,no,no,no,yes
1070,7,yes,yes,no,no,no,no,no,no,no,no
135,34,yes,no,no,no,no,no,no,no,yes,yes
1666,24,yes,no,no,no,no,no,no,no,no,no
175,33,no,no,no,no,no,no,no,no,no,no
303,14,yes,yes,yes,no,no,no,no,no,no,yes
200,21,yes,yes,yes,no,no,no,no,no,no,no
686,26,no,no,no,no,no,yes,no,no,no,no
1164,24,no,no,no,no,no,yes,no,no,no,no
591,21,yes,no,yes,no,no,no,no,no,no,no
82,25,no,yes,no,no,no,no,no,no,no,yes
856,26,yes,no,no,no,no,no,no,no,no,no
348,19,yes,yes,no,no,no,no,no,no,no,no
1261,6,yes,yes,yes,no,no,no,no,no,no,no
591,31,no,yes,yes,no,no,no,no,no,no,no
1206,16,no,no,no,no,no,no,no,no,no,yes
652,25,no,yes,no,no,no,no,no,no,no,yes
891,0,no,no,no,no,no,no,yes,no,no,yes
807,27,no,no,no,no,no,no,no,no,yes,no
1708,7,yes,yes,no,no,no,no,no,no,no,no
1252,10,no,yes,no,no,no,no,no,no,no,no
1708,34,no,yes,yes,no,no,no,no,no,no,yes
807,20,no,no,no,no,no,no,no,no,no,yes
1498,0,no,no,no,no,no,no,yes,no,no,yes
1545,7,yes,no,no,no,no,no,no,no,yes,no
1259,54,no,no,no,no,no,no,yes,no,no,no
1300,48,yes,no,no,no,no,no,no,no,no,no
744,3,yes,yes,no,no,no,no,no,no,no,no
164,2,yes,no,yes,no,no,no,no,no,no,no
571,4,yes,yes,yes,no,no,no,no,no,no,no
1703,12,yes,no,no,no,no,no,yes,no,no,no
627,10,no,yes,no,no,no,no,no,no,no,yes
453,10,yes,yes,yes,no,no,yes,no,no,no,yes
144,19,yes,no,no,no,no,yes,no,no,no,no
1510,5,yes,yes,yes,yes,no,no,no,no,no,no
1713,84,no,no,no,no,no,no,no,no,no,yes
891,34,yes,no,no,yes,no,no,no,no,yes,yes
1713,31,yes,no,yes,no,no,no,no,no,no,no
891,28,yes,yes,no,no,no,no,no,no,no,no
175,25,no,no,no,no,no,no,no,no,no,yes
517,11,no,no,yes,no,no,no,no,no,yes,yes
586,10,yes,yes,no,no,no,yes,no,no,no,no
760,15,yes,no,no,no,no,no,no,no,yes,no
1306,17,no,no,yes,no,no,no,no,no,no,yes
453,34,yes,yes,no,no,no,no,no,no,no,no
98,18,no,no,yes,no,no,no,no,no,no,yes
200,10,yes,no,no,no,no,no,no,no,no,no
686,21,yes,no,yes,no,yes,no,no,no,no,yes
175,17,yes,yes,yes,no,no,no,no,no,no,no
33,6,yes,no,no,no,no,no,no,no,no,no
635,9,yes,no,no,no,no,no,no,no,no,no
202,2,no,no,no,yes,no,no,no,no,no,yes
744,5,yes,no,no,no,no,no,no,no,no,no
175,12,no,no,yes,no,no,no,no,no,no,yes
1028,42,no,no,no,no,no,no,no,no,no,yes
883,20,no,no,no,no,no,yes,no,no,no,no
1694,20,no,yes,no,no,no,yes,no,no,no,no
1539,2,yes,no,yes,no,no,no,no,no,no,yes
1050,37,yes,no,no,no,no,no,no,no,no,yes
1713,2,yes,yes,no,no,no,no,yes,no,no,yes
1618,4,yes,no,no,no,no,no,no,no,no,no
175,23,yes,no,yes,no,no,no,no,no,no,yes
1083,7,no,yes,no,no,no,no,yes,no,no,yes
1050,21,yes,no,no,no,no,no,no,no,no,yes
207,23,yes,no,no,no,no,no,no,no,yes,no
1300,38,no,yes,yes,no,no,no,no,no,no,no
453,91,yes,no,yes,yes,no,no,no,no,no,yes
591,44,yes,yes,no,no,no,no,no,no,no,yes
98,6,yes,no,no,no,no,no,no,no,no,no
928,28,yes,no,no,no,no,no,no,no,yes,no
1300,59,no,no,no,no,no,no,no,no,no,no
1050,42,yes,no,yes,yes,no,no,no,no,no,no
303,20,yes,yes,no,no,no,no,no,no,no,no
1703,19,yes,no,yes,yes,no,no,no,no,no,no
940,1,no,no,no,no,no,no,no,no,no,yes
331,11,no,no,no,no,no,no,no,no,no,yes
1306,5,yes,yes,no,no,no,no,no,no,no,no
746,17,yes,yes,no,no,no,no,no,no,no,no
1636,42,yes,yes,no,no,no,no,no,no,no,no
1582,22,no,no,no,no,no,no,no,no,yes,no
919,4,yes,yes,no,no,no,no,no,no,no,no
1070,14,yes,no,no,no,no,no,no,no,no,no
962,8,no,no,no,no,no,no,no,no,no,yes
1468,8,yes,yes,no,no,no,no,no,no,no,yes
1089,24,yes,yes,no,no,no,no,no,no,no,no
144,13,yes,yes,no,no,no,no,no,no,no,no
70,33,no,yes,no,no,no,no,no,no,no,no
1306,20,no,no,no,no,no,no,no,no,yes,no
1083,25,yes,no,yes,yes,yes,no,no,no,no,yes
940,32,yes,no,no,no,no,no,no,no,no,no
59,9,no,no,no,no,no,no,no,no,yes,no
1106,16,yes,yes,yes,no,no,no,no,no,no,yes
1300,30,yes,no,no,no,no,no,no,no,no,no
1510,23,no,no,no,no,no,no,no,no,no,yes
1713,73,no,no,no,yes,no,no,no,no,no,yes
1300,71,no,no,no,no,no,no,no,no,no,yes
202,22,no,no,no,no,no,no,no,no,yes,yes
940,101,no,no,no,no,no,no,no,no,no,yes
640,40,no,no,no,no,no,no,no,no,no,yes
70,50,yes,no,no,no,no,no,no,no,no,no
1070,9,no,no,yes,no,no,no,no,no,no,yes
1666,14,no,yes,no,no,no,no,no,no,no,yes
1083,23,no,no,no,no,no,yes,no,no,no,no
200,24,no,yes,yes,no,no,no,no,no,no,no
1083,24,no,no,no,no,no,no,yes,no,no,no
481,0,yes,no,no,no,no,no,yes,no,no,yes
1673,3,no,no,no,no,no,no,no,no,no,yes
26,48,yes,yes,no,no,no,no,no,no,no,no
348,22,yes,yes,no,no,no,no,no,no,no,no
962,5,yes,no,yes,yes,yes,yes,no,no,yes,yes
1673,5,no,no,no,no,no,no,no,no,no,no
856,19,yes,yes,yes,no,no,no,no,no,no,no
164,7,yes,yes,no,no,no,no,no,no,no,no
228,18,yes,yes,no,no,no,no,no,no,no,no
640,29,yes,no,no,no,no,no,no,no,no,no
1636,23,no,yes,yes,no,no,no,no,no,no,no
1028,28,no,no,no,no,no,no,no,no,no,yes
940,96,yes,no,no,yes,no,no,no,no,yes,yes
1034,5,yes,no,no,no,no,no,no,no,no,no
686,23,yes,no,yes,yes,yes,no,no,no,no,no
70,66,no,no,yes,yes,no,no,no,no,no,yes
1089,10,yes,no,no,no,no,no,no,no,no,no
1089,32,no,no,no,no,no,no,no,no,no,yes
1300,67,no,no,no,no,no,no,no,no,no,yes
517,25,yes,no,yes,no,no,no,no,no,no,no
928,29,no,no,no,no,no,yes,no,no,no,no
1694,35,no,no,no,no,no,no,no,no,no,yes
1224,18,no,no,no,no,no,no,no,no,no,yes
1683,4,yes,no,no,no,no,no,no,no,no,no
962,65,no,yes,no,no,no,no,no,no,yes,yes
1028,19,yes,no,yes,no,no,no,no,no,no,no
453,71,no,no,yes,no,no,no,no,no,no,no
635,2,no,no,no,no,no,no,no,no,no,yes
962,55,yes,no,no,no,no,no,no,no,no,no
20,4,yes,no,no,no,no,no,no,no,no,no
641,0,no,no,no,no,no,no,no,no,no,yes
1089,16,yes,yes,no,no,no,no,no,no,no,yes
1050,12,yes,yes,yes,no,no,no,no,no,no,yes
1539,19,yes,no,yes,no,no,no,no,no,no,no
1683,8,yes,no,no,no,no,no,no,no,no,no
105,4,yes,no,yes,no,no,no,no,no,no,no
962,72,yes,no,yes,yes,no,no,no,no,no,yes
93,21,yes,yes,no,no,no,no,no,no,no,no
453,26,yes,no,no,no,no,no,no,no,no,no
701,2,yes,no,yes,yes,no,no,no,no,no,yes
1666,12,yes,no,yes,no,no,no,no,no,no,no
1666,13,yes,no,no,no,no,no,no,no,yes,no
962,18,no,no,no,no,no,no,no,no,no,yes
686,29,no,no,no,no,no,no,yes,no,no,no
98,32,no,no,yes,no,no,no,no,no,no,yes
591,33,no,yes,no,no,no,yes,no,no,no,no
907,2,yes,no,no,no,no,no,no,no,yes,yes
26,67,no,no,no,no,no,no,yes,no,no,no
186,33,no,no,no,no,no,no,no,no,no,no
453,38,no,no,no,no,no,no,no,no,no,no
1206,9,yes,yes,yes,yes,no,no,no,yes,no,no
93,18,yes,no,yes,no,no,no,no,no,no,no
1498,32,no,no,no,no,no,no,no,no,no,yes
207,24,yes,no,no,no,no,yes,no,no,yes,no
33,58,no,no,no,no,no,no,no,yes,yes,no
105,7,yes,yes,yes,yes,no,no,no,no,no,no
1259,1,yes,no,no,no,no,no,yes,no,no,yes
1703,17,no,no,no,no,no,yes,no,no,no,yes
1106,4,yes,no,no,no,no,yes,no,no,no,yes
325,5,yes,no,yes,no,no,no,no,no,no,no
635,17,yes,yes,no,no,no,no,no,no,no,no
862,3,no,no,no,no,no,no,no,no,no,yes
1083,29,no,no,no,no,no,no,no,no,no,yes
202,1,no,no,no,no,no,no,no,no,no,yes
186,40,no,no,no,no,no,no,no,no,yes,yes
58,36,no,yes,yes,no,no,no,no,no,yes,yes
1050,26,yes,yes,yes,no,no,no,no,no,no,yes
144,17,no,yes,yes,no,no,no,no,no,no,no
1708,25,yes,yes,yes,no,no,no,no,no,no,no
26,8,yes,no,no,no,no,no,no,no,no,yes
453,56,yes,yes,no,no,no,no,no,no,no,yes
175,9,yes,yes,no,no,no,no,no,no,no,no
1673,8,no,no,no,no,no,no,no,no,no,no
70,12,no,no,no,no,no,no,no,no,no,yes
641,9,no,no,no,no,no,no,no,no,yes,yes
1300,1,no,no,no,no,no,no,no,no,no,no
635,38,no,no,no,no,no,no,no,no,yes,yes
940,42,no,no,no,no,no,no,no,no,no,no
1510,17,yes,yes,no,no,no,no,no,no,no,no
348,39,yes,no,yes,no,no,no,no,no,no,no
1300,72,no,no,no,no,no,no,no,no,no,no
807,25,no,yes,no,no,no,no,no,yes,no,no
640,0,yes,no,no,no,no,no,no,no,no,yes
1164,7,yes,no,no,no,no,no,no,no,no,no
1259,52,no,no,no,no,no,yes,no,no,no,yes
928,4,yes,no,no,no,no,no,no,no,no,no
581,1,yes,no,no,no,no,no,no,no,no,no
962,68,no,no,no,no,no,no,yes,no,no,no
652,35,yes,no,yes,yes,no,no,no,no,yes,yes
1582,31,no,yes,no,no,no,yes,yes,no,no,yes
1618,37,yes,yes,yes,no,no,no,no,no,yes,yes
1510,13,yes,no,yes,yes,no,no,yes,no,no,no
228,10,yes,yes,no,no,no,no,no,no,no,no
1713,85,no,no,no,no,no,no,no,no,no,yes
1106,13,no,yes,no,no,no,no,no,no,no,no
1545,4,no,yes,no,no,no,no,no,no,no,yes
1713,28,yes,yes,no,no,no,no,no,no,no,yes
1673,15,yes,no,no,no,no,no,no,no,no,no
1050,17,no,no,no,no,no,no,yes,no,no,no
1259,24,yes,yes,no,no,no,no,no,no,no,no
1300,44,no,yes,yes,no,no,no,no,no,no,no
207,4,yes,yes,yes,yes,no,no,no,no,no,yes
32,2,no,no,no,no,no,no,no,no,no,yes
58,41,no,no,yes,no,no,no,no,no,no,no
744,6,yes,yes,yes,no,no,no,no,no,no,no
135,20,yes,yes,no,no,no,no,no,no,no,no
940,78,no,no,no,no,no,no,no,no,no,no
591,14,yes,no,yes,yes,no,no,no,no,no,no
303,16,no,yes,no,no,no,no,no,no,no,yes
891,5,no,no,no,no,no,no,no,no,yes,yes
164,5,yes,no,no,no,no,no,no,no,no,no
98,25,yes,no,no,no,no,no,no,no,no,no
1468,18,yes,yes,no,no,no,no,no,no,no,yes
303,44,yes,yes,no,no,no,no,no,no,no,no
962,10,yes,yes,yes,yes,no,yes,yes,no,yes,yes
207,0,no,no,no,no,no,no,no,no,no,no
1070,13,yes,no,no,no,no,no,no,no,no,no
642,12,yes,no,yes,no,no,no,no,no,no,no
82,29,no,yes,no,no,no,no,no,no,no,yes
1083,5,yes,yes,no,no,no,no,no,no,no,no
581,5,yes,no,yes,no,no,no,no,no,no,no
517,32,yes,no,no,no,no,no,no,no,no,no
940,81,no,no,no,no,no,no,no,no,no,yes
891,24,yes,yes,yes,no,no,no,no,no,no,no
1300,70,no,no,no,no,no,no,no,no,no,no
320,2,yes,no,yes,no,no,no,no,no,no,yes
571,1,yes,no,no,no,no,no,no,no,no,yes
586,15,yes,no,no,no,no,no,no,no,no,no
320,41,no,no,no,no,no,no,yes,no,no,no
135,12,yes,yes,no,no,no,no,no,no,no,no
1545,1,yes,no,yes,no,no,no,no,no,no,yes
686,30,yes,no,no,no,no,no,no,no,no,no
891,2,yes,no,yes,yes,no,no,no,no,no,yes
807,8,no,yes,no,no,no,yes,no,no,no,no
746,18,no,yes,no,no,no,no,no,no,yes,yes
1017,9,no,yes,yes,yes,no,no,yes,no,no,yes
1106,45,yes,no,yes,no,no,no,no,no,no,yes
414,4,yes,yes,no,no,no,no,no,no,no,no
133,18,yes,yes,no,no,no,yes,no,no,no,yes
586,16,yes,no,no,no,no,no,no,no,no,no
652,34,no,yes,no,no,no,yes,no,no,yes,no
20,23,no,yes,yes,no,no,no,no,no,no,yes
105,34,yes,yes,no,no,no,no,no,no,no,no
1106,43,no,no,yes,no,no,no,no,no,yes,yes
133,14,no,no,no,no,no,no,no,no,no,yes
135,1,no,yes,no,no,no,no,no,no,no,yes
898,1,no,no,no,no,no,no,no,no,no,yes
32,27,no,no,no,no,no,no,yes,no,no,no
531,20,yes,no,no,no,no,no,no,no,no,no
627,5,no,no,no,no,no,no,no,no,no,yes
1498,30,no,no,no,no,no,no,no,no,yes,yes
531,24,no,no,no,no,no,no,no,no,no,yes
1252,22,no,no,no,no,no,no,no,no,no,yes
940,72,yes,no,yes,no,no,no,no,no,no,yes
105,32,yes,no,no,no,no,no,no,no,no,no
760,1,yes,no,no,no,no,no,no,no,no,yes
1070,29,no,yes,yes,no,no,no,no,no,yes,yes
1708,15,no,no,no,no,no,no,yes,no,no,no
1636,34,no,yes,yes,no,no,no,no,no,no,yes
760,17,no,no,no,no,no,no,no,no,no,no
33,64,no,no,no,no,no,no,no,no,yes,yes
133,24,yes,yes,no,no,no,no,no,no,no,no
453,55,no,yes,yes,no,no,no,no,no,no,no
642,8,no,no,no,no,no,no,no,no,no,yes
93,35,yes,no,no,no,no,no,no,no,yes,no
32,20,no,yes,yes,no,no,no,no,no,no,yes
98,37,yes,no,no,no,no,no,no,no,yes,no
1468,11,no,no,no,no,no,no,yes,no,no,no
200,38,no,no,yes,no,no,no,no,no,no,yes
559,20,no,no,no,no,no,no,no,no,no,yes
207,9,yes,yes,no,no,no,no,no,no,no,no
1708,16,no,no,no,no,no,no,no,no,yes,yes
325,14,no,yes,no,no,no,no,no,no,no,yes
1708,17,no,no,no,no,no,no,no,no,no,yes
186,44,no,no,no,no,no,no,no,no,no,yes
962,15,yes,yes,no,no,no,no,no,no,no,no
1539,5,yes,no,no,no,no,no,no,no,no,no
652,31,yes,no,yes,yes,yes,no,no,no,yes,no
1206,12,yes,no,no,yes,no,no,no,no,no,no
1361,31,no,no,no,no,no,no,no,no,no,yes
807,5,no,no,no,no,no,yes,no,no,no,no
1034,23,yes,yes,no,no,no,no,no,no,no,no
1666,30,no,no,no,no,no,no,yes,no,no,no
862,1,yes,yes,no,no,no,no,yes,no,no,yes
1083,19,yes,yes,yes,no,no,no,no,no,no,yes
82,39,no,yes,no,no,no,no,no,no,no,yes
105,16,no,yes,yes,no,no,no,no,no,no,no
862,19,no,yes,no,no,no,no,no,no,no,yes
1510,42,no,no,no,no,no,no,yes,no,no,no
640,1,yes,no,no,no,no,no,no,no,no,yes
1028,25,yes,no,yes,no,no,no,no,no,no,no
20,31,yes,no,no,no,no,no,no,no,yes,yes
70,70,no,no,no,no,no,no,yes,no,no,no
359,31,no,yes,no,no,no,no,no,no,no,yes
21,18,yes,yes,no,no,no,no,no,no,no,yes
1666,8,yes,no,yes,no,no,no,no,no,no,yes
93,38,no,no,no,no,no,no,no,no,no,no
746,0,yes,no,yes,no,no,no,no,no,no,yes
581,8,yes,yes,no,no,no,no,no,no,no,no
940,65,no,no,no,no,no,yes,no,no,no,yes
1164,2,yes,no,no,no,no,no,no,no,no,no
1259,9,yes,yes,no,no,no,no,no,no,no,no
884,3,no,no,yes,no,no,no,no,no,no,no
744,17,no,yes,yes,no,no,no,no,no,no,no
453,29,yes,no,yes,yes,no,no,no,no,yes,yes
1300,58,no,no,no,no,no,no,no,no,no,yes
883,14,yes,no,yes,no,no,no,no,no,no,no
1306,25,no,no,no,no,no,no,no,no,no,no
940,88,yes,yes,no,no,no,no,no,no,no,no
21,7,yes,yes,yes,yes,no,no,no,no,no,no
348,57,no,yes,no,no,no,no,no,no,yes,yes
1610,14,yes,yes,no,no,no,no,no,no,no,no
760,6,yes,yes,yes,no,no,no,no,no,no,yes
453,17,yes,no,no,no,no,no,no,no,no,no
1050,20,yes,yes,yes,no,no,no,no,no,no,yes
348,17,yes,no,yes,no,no,no,no,no,no,no
586,18,no,no,yes,no,no,no,no,no,no,no
453,50,yes,no,no,no,no,no,no,no,no,yes
453,61,no,yes,no,no,no,no,no,no,no,no
1636,12,yes,no,no,no,no,no,no,no,no,no
591,39,no,yes,no,no,no,no,no,no,no,yes
93,36,yes,no,no,no,no,no,no,no,yes,yes
686,19,no,no,no,no,no,no,no,no,yes,yes
1673,16,yes,yes,no,no,no,no,no,no,no,yes
93,22,yes,yes,no,no,no,no,no,no,no,no
70,6,yes,yes,no,no,no,no,no,no,no,no
1099,11,yes,yes,no,no,no,no,no,no,no,no
26,6,no,no,no,no,no,no,no,no,no,yes
26,46,yes,yes,yes,yes,no,no,no,no,no,yes
1637,13,no,no,no,no,no,yes,no,no,no,no
1050,60,yes,yes,no,no,no,no,no,no,no,yes
1468,60,no,yes,no,no,no,no,no,no,no,yes
26,52,yes,yes,no,no,no,no,no,no,no,no
1089,2,no,no,no,no,no,no,yes,no,no,yes
26,66,no,yes,yes,no,no,no,no,no,yes,yes
1683,18,yes,yes,yes,no,no,no,no,no,no,no
453,18,yes,no,no,no,no,no,no,no,no,no
1683,23,no,no,no,no,no,yes,no,no,no,yes
414,6,yes,yes,no,no,no,no,no,no,no,no
635,7,no,yes,no,no,no,no,no,no,no,yes
1106,36,no,no,no,no,no,no,no,no,no,yes
1206,6,yes,no,no,no,no,no,no,no,no,no
1050,16,no,no,no,no,no,no,no,no,no,yes
962,56,yes,no,no,no,no,no,no,no,no,no
1050,14,no,no,no,no,no,yes,no,no,no,yes
891,20,yes,yes,no,no,no,no,no,no,no,no
940,12,yes,no,no,no,no,no,no,no,no,no
856,25,no,no,yes,no,no,no,no,no,no,no
453,103,no,no,no,no,no,no,no,no,no,no
331,7,no,no,no,no,no,no,no,no,no,yes
303,9,yes,yes,no,no,no,no,no,no,no,yes
531,40,no,no,no,no,no,no,no,no,no,yes
856,32,no,no,no,no,no,no,no,no,no,yes
591,9,yes,no,no,no,no,no,no,no,no,no
1713,5,yes,no,no,no,no,no,no,no,yes,yes
635,24,yes,yes,no,no,no,no,no,no,no,no
1070,10,no,yes,yes,no,no,no,no,no,no,yes
320,37,no,no,no,yes,no,no,no,no,no,no
744,2,yes,yes,no,no,no,no,no,no,no,no
26,12,yes,yes,yes,no,no,no,no,no,no,no
1089,27,no,yes,no,no,no,no,no,no,no,yes
1618,38,yes,no,no,no,no,no,no,no,no,yes
883,13,yes,no,no,no,no,no,no,no,no,no
517,14,no,no,no,no,no,no,yes,no,no,yes
517,62,yes,yes,yes,no,no,no,no,no,no,yes
517,24,yes,yes,yes,yes,no,no,no,no,no,yes
940,90,yes,no,no,no,no,no,no,no,no,no
348,34,yes,no,yes,no,yes,no,no,no,no,yes
481,13,no,yes,yes,no,no,no,no,no,no,yes
1419,13,no,no,no,no,no,no,no,no,no,no
1361,19,no,yes,no,no,no,no,no,no,no,yes
1545,14,yes,no,no,no,no,yes,no,no,no,no
807,19,no,no,no,no,no,no,no,no,no,no
1070,12,yes,yes,yes,no,no,no,no,yes,no,no
320,16,no,no,no,no,no,yes,no,no,no,no
1713,1,yes,yes,yes,yes,no,yes,yes,no,yes,yes
591,0,yes,no,yes,yes,no,no,no,no,no,yes
1252,3,yes,no,no,no,no,no,no,no,no,no
1261,12,no,no,no,no,no,no,no,no,no,no
